input	country	location	status	place_id_count	place_id	description	place_id	lat	lng	international_phone_number	formatted_phone_number	name	rating	website	url	formatted_address	vicinity
Benh vien da khoa tinh dien Bien	vn	Vietnam	OK	4	ChIJs1Xk4loILTERC4kfsVmxq40	Bệnh Viện Đa khoa tỉnh Điện Biên, Tôn Thất Tùng, Thành phố Điện Biên Phủ, Dien Bien, Vietnam	ChIJs1Xk4loILTERC4kfsVmxq40	21.3831484	103.0214396	+84 215 3825 463	0215 3825 463	Bệnh Viện Đa khoa tỉnh Điện Biên	-	http://bvdk.soytedienbien.gov.vn/	https://maps.google.com/?cid=10208447979147200779	92 p,, Tôn Thất Tùng, Noong Bua, Tp. Điện Biên Phủ, Điện Biên, Vietnam	92 p,, Tôn Thất Tùng, Noong Bua, Thành phố Điện Biên Phủ
Benh vien nhi dong 2	vn	Vietnam	OK	2	ChIJB0QTqEkvdTERpAKg4ETIOos	Children Hospital 2, Lý Tự Trọng, Bến Nghé, Ho Chi Minh, Vietnam	ChIJB0QTqEkvdTERpAKg4ETIOos	10.7812285	106.7030923	+84 8 3829 5723	08 3829 5723	Children Hospital 2	4.1	http://www.benhviennhi.org.vn/	https://maps.google.com/?cid=10032551318073115300	14 Lý Tự Trọng, Bến Nghé, Quận 1, Hồ Chí Minh, Vietnam	14 Lý Tự Trọng, Bến Nghé
Benh vien nhi dong 2	vn	Vietnam	OK	2	ChIJg0E-_EgvdTERDAbzq1v0JHQ	Bệnh Viện Nhi Đồng 2, Bến Nghé, Ho Chi Minh, Vietnam	ChIJg0E-_EgvdTERDAbzq1v0JHQ	10.7805602	106.703269	-	-	Bệnh Viện Nhi Đồng 2	3	-	https://maps.google.com/?cid=8369082682125256204	benh vien nhi dong 2, Bến Nghé, Quận 1, Hồ Chí Minh, Vietnam	benh vien nhi dong 2
Benh vien nhiet doi	vn	Vietnam	OK	3	ChIJ_bWXJHqsNTER_ueWQQd7KAk	Viện Các bệnh Truyền nhiễm và Nhiệt đới Quốc gia, Giải Phóng, Hanoi, Vietnam	ChIJ_bWXJHqsNTER_ueWQQd7KAk	21.0022325	105.8387539	+84 4 3576 3491	04 3576 3491	Bệnh viện Bệnh Nhiệt đới Trung ương	3.9	http://benhnhietdoi.vn/	https://maps.google.com/?cid=659912616505174014	78 Giải Phóng, Đồng Tâm, Hai Bà Trưng, Hà Nội, Vietnam	78 Giải Phóng, Đồng Tâm
Benh vien thu cuc	vn	Vietnam	OK	1	ChIJv64UYxCrNTER9HBkU3aXDIU	Thu Cuc General Hospital, Thụy Khuê, Hanoi, Vietnam	ChIJv64UYxCrNTER9HBkU3aXDIU	21.0447979	105.8146262	+84 1900 558896	1900 558896	Thu Cuc General Hospital	3.7	http://benhvienthucuc.vn/	https://maps.google.com/?cid=9587204241225969908	286 Thụy Khuê, Bưởi, Tây Hồ, Hà Nội, Vietnam	286 Thụy Khuê, Bưởi
Benh vien tu nhan Binh Duong	vn	Vietnam	OK	1	ChIJXcGMBWvRdDER7Jab3pH9Vzc	Bệnh viện đa khoa tư nhân Bình Dương, Huỳnh Văn Cù, Thành phố Thủ Dầu Một, Binh Duong, Vietnam	ChIJXcGMBWvRdDER7Jab3pH9Vzc	10.9912885	106.6495413	+84 650 3835 116	0650 3835 116	Bệnh viện đa khoa tư nhân Bình Dương	3.2	-	https://maps.google.com/?cid=3987934798006687468	151 Huỳnh Văn Cù, Chánh Mỹ, Tp. Thủ Dầu Một, Bình Dương, Vietnam	151 Huỳnh Văn Cù, Chánh Mỹ, Thành phố Thủ Dầu Một
Bhumipol Hospital	th	Thailand	OK	1	ChIJQRJv6YGC4jAREEMMPbMAAQ8	Bhumibol Adulyadej Hospital Khlong Thanon Thailand	ChIJQRJv6YGC4jAREEMMPbMAAQ8	13.9090401	100.6181785	+66 2 534 7000	02 534 7000	Bhumibol Adulyadej Hospital	4.1	-	https://maps.google.com/?cid=1081146155368989456	171 Phaholyothin Road, จังหวัด กรุงเทพมหานคร 10220, Thailand	171 Phaholyothin Road, จังหวัด กรุงเทพมหานคร
Bothong	th	Thailand	OK	3	ChIJ4_____8sAzER8zrB0saAI64	Bothongkarnbanchee-บ่อทองการบัญชี ตำบล บ่อทอง ชลบุรี ประเทศไทย	ChIJ4_____8sAzER8zrB0saAI64	13.237027	101.47935	+66 33 641 814	033 641 814	Bothongkarnbanchee-บ่อทองการบัญชี	-	-	https://maps.google.com/?cid=12548014578212092659	10 หมู่ที่ 1 ถนน ร.ศ.200 สาย 2 บ่อทอง Chang Wat Chon Buri 20270, Thailand	10 หมู่ที่ 1 ถนน ร.ศ.200 สาย 2, บ่อทอง
Bothong	th	Thailand	OK	3	ChIJOcmXrBLTHDERByO-f5AUXok	Bothong Truatsaphap Kasetsuwan Chon Buri Thailand	ChIJOcmXrBLTHDERByO-f5AUXok	13.317175	101.456723	+66 38 211 056	038 211 056	Bothong Truatsaphap	-	-	https://maps.google.com/?cid=9898371641857942279	219 Moo 6, Tambon Kasetsuwan, Amphoe Bothong, Chonburi, 20270, ตำบล เกษตรสุวรรณ อำเภอ บ่อทอง ชลบุรี 20270, Thailand	219 Moo 6, Tambon Kasetsuwan, Amphoe Bothong, Chonburi, 20270
Bua Yai	th	Thailand	OK	5	ChIJBTFUbnHdGDERF_9HzzU4wss	Bua Yai School Bua Yai Nakhon Ratchasima Thailand	ChIJBTFUbnHdGDERF_9HzzU4wss	15.5618192	102.4150224	+66 44 461 569	044 461 569	Bua Yai School	4.8	-	https://maps.google.com/?cid=14682359538943262487	81 เทศบาล 8 Tesaban 8 Rd, Tambon Bua Yai, Amphoe Bua Yai, Chang Wat Nakhon Ratchasima 30120, Thailand	81 เทศบาล 8 Tesaban 8 Road, Bua Yai, Bua Yai District
Bua Yai	th	Thailand	OK	5	ChIJR5USaVzdGDERCnRRBAeWr_M	Bua Yai Hospital Bua Yai Nakhon Ratchasima Thailand	ChIJR5USaVzdGDERCnRRBAeWr_M	15.5954182	102.4307129	+66 44 461 662	044 461 662	Bua Yai Hospital	4.2	http://www.buayaihospital.go.th/	https://maps.google.com/?cid=17559418429022237706	6 Thetsaban 12, Bua Yai, Nakhon Ratchasima 30120, Tambon Bua Yai, Amphoe Bua Yai, Chang Wat Nakhon Ratchasima 30120, Thailand	6 Thetsaban 12, Bua Yai, Nakhon Ratchasima 30120
Bua Yai	th	Thailand	OK	5	ChIJmRNRNnbxIjERBkTOFfjdjd8	Bua Yai Health Center Bua Yai Khon Kaen Thailand	ChIJmRNRNnbxIjERBkTOFfjdjd8	16.6136832	102.9422646	-	-	Bua Yai Health Center	-	-	https://maps.google.com/?cid=16108775499761599494	Bua Yai, Nam Phong District, Khon Kaen 40140, Thailand	Nam Phong District
Budchinnaraj Hospital	th	Thailand	OK	2	ChIJG2fPsteX3zARSwYOHk5KQUc	Buddhachinaraj Hospital Phitsanulok Thailand	ChIJG2fPsteX3zARSwYOHk5KQUc	16.808526	100.263161	+66 55 270 300	055 270 300	Buddhachinaraj Hospital	4.1	http://www.budhosp.go.th/	https://maps.google.com/?cid=5134466749551216203	ตึกอำนวยการชั้น 2 โรงพยาบาลพุทธชินราช, ถนนศรีธรรมไตรปิฏก, อำเภอเมือง, อำเภอเมืองพิษณุโลก พิษณุโลก 65000, Thailand	ตึกอำนวยการชั้น 2 โรงพยาบาลพุทธชินราช, ถนนศรีธรรมไตรปิฏก, อำเภอเมือง
Budchinnaraj Hospital	th	Thailand	OK	2	ChIJGVvsQteX3zARrWDvCgYV8jQ	Buddhachinaraj Hospital Cath lab Phitsanulok Thailand	ChIJGVvsQteX3zARrWDvCgYV8jQ	16.8073038	100.2643197	-	-	Buddhachinaraj Hospital Cath lab	-	-	https://maps.google.com/?cid=3815134950033678509	90 Sri Dhammatripidok,, Tambon Nai Mueang, Amphoe Mueang Phitsanulok, Chang Wat Phitsanulok 65000, Thailand	Phitsanulok, 90 Sri Dhammatripidok,, Mueang Phitsanulok District
Buddhachinarat Hos	th	Thailand	OK	2	ChIJGVvsQteX3zARrWDvCgYV8jQ	Buddhachinaraj Hospital Cath lab Phitsanulok Thailand	ChIJGVvsQteX3zARrWDvCgYV8jQ	16.8073038	100.2643197	-	-	Buddhachinaraj Hospital Cath lab	-	-	https://maps.google.com/?cid=3815134950033678509	90 Sri Dhammatripidok,, Tambon Nai Mueang, Amphoe Mueang Phitsanulok, Chang Wat Phitsanulok 65000, Thailand	Phitsanulok, 90 Sri Dhammatripidok,, Mueang Phitsanulok District
Buddhachinnaraj Hospital	th	Thailand	OK	2	ChIJG2fPsteX3zARSwYOHk5KQUc	Buddhachinaraj Hospital Phitsanulok Thailand	ChIJG2fPsteX3zARSwYOHk5KQUc	16.808526	100.263161	+66 55 270 300	055 270 300	Buddhachinaraj Hospital	4.1	http://www.budhosp.go.th/	https://maps.google.com/?cid=5134466749551216203	ตึกอำนวยการชั้น 2 โรงพยาบาลพุทธชินราช, ถนนศรีธรรมไตรปิฏก, อำเภอเมือง, อำเภอเมืองพิษณุโลก พิษณุโลก 65000, Thailand	ตึกอำนวยการชั้น 2 โรงพยาบาลพุทธชินราช, ถนนศรีธรรมไตรปิฏก, อำเภอเมือง
Buddhachinnaraj Hospital	th	Thailand	OK	2	ChIJGVvsQteX3zARrWDvCgYV8jQ	Buddhachinaraj Hospital Cath lab Phitsanulok Thailand	ChIJGVvsQteX3zARrWDvCgYV8jQ	16.8073038	100.2643197	-	-	Buddhachinaraj Hospital Cath lab	-	-	https://maps.google.com/?cid=3815134950033678509	90 Sri Dhammatripidok,, Tambon Nai Mueang, Amphoe Mueang Phitsanulok, Chang Wat Phitsanulok 65000, Thailand	Phitsanulok, 90 Sri Dhammatripidok,, Mueang Phitsanulok District
Bumrungrai Hospital	th	Thailand	OK	5	ChIJORcSseme4jARsD67TA9a6k4	Bumrungrad Medical Center Limited Khlong Toei Nuea Bangkok Thailand	ChIJORcSseme4jARsD67TA9a6k4	13.7460574	100.5526812	+66 2 667 1000	02 667 1000	Bumrungrad Medical Center Limited	4.9	https://www.bumrungrad.com/thailandhospital	https://maps.google.com/?cid=5686456501267021488	33/3, Soi Nana Nuasukhumvit 3 Rd.,, Wattana,Bangkok, 10110, แขวง คลองเตยเหนือ เขต วัฒนา กรุงเทพมหานคร 10110, Thailand	33/3, Soi Nana Nuasukhumvit 3 Rd.,, Wattana,Bangkok, 10110
Bumrungrai Hospital	th	Thailand	OK	5	ChIJW3-qd-ae4jARd4ouXIbeqPg	Bumrungrad International Hospital Soi Sukhumvit 3 Bangkok Thailand	ChIJW3-qd-ae4jARd4ouXIbeqPg	13.746166	100.552348	+66 2 667 1000	02 667 1000	Bumrungrad International Hospital	4.2	https://www.bumrungrad.com/	https://maps.google.com/?cid=17917815786147056247	33 Soi Sukhumvit 3, Khwaeng Khlong Toei Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110, Thailand	33 Soi Sukhumvit 3, Khlong Toei Nuea, Watthana
Bumrungrai Hospital	th	Thailand	OK	5	ChIJW5K38aGE4jARzgMdHtqIb4c	Bumrungrad Nichada Family Clinic Bang Talat Nonthaburi Thailand	ChIJW5K38aGE4jARzgMdHtqIb4c	13.8941089	100.5245956	+66 2 667 1000	02 667 1000	Bumrungrad Nichada Family Clinic	-	-	https://maps.google.com/?cid=9759169387924620238	Bang Talat, Pak Kret District, Nonthaburi 11120, Thailand	Bang Talat, Pak Kret District
Burapa University Hospital	th	Thailand	OK	1	ChIJ-5_-n8K0AjERgtQvbLHaDQA	Burapha University Hospital Long Had Bangsaen Road Saen Suk Chon Buri Thailand	ChIJ-5_-n8K0AjERgtQvbLHaDQA	13.285218	100.922264	+66 38 390 324	038 390 324	Burapha University Hospital	4	http://hsc.buu.ac.th/	https://maps.google.com/?cid=3899630256379010	เลข ที่ 169/382 อำเภอ เมือง 20131, ถนน ลงหาดบางแสน ตำบลแสนสุข อำเภอเมืองชลบุรี ชลบุรี 20130, Thailand	เลข ที่ 169/382 อำเภอ เมือง 20131, ถนน ลงหาดบางแสน, ตำบลแสนสุข, อำเภอเมืองชลบุรี
Buriram	th	Thailand	OK	5	ChIJEd07XdKe4jARvqhiJZRIHxc	Buriram Shop Siamsquare Pathum Wan Bangkok Thailand	ChIJEd07XdKe4jARvqhiJZRIHxc	13.7440165	100.5330404	+66 85 097 0097	085 097 0097	Buriram Shop Siamsquare	4.6	http://www.buriramunitedmegastore.com/	https://maps.google.com/?cid=1666130188269955262	Pathum Wan, Bangkok 10330, Thailand	Pathum Wan
Buriram	th	Thailand	OK	5	ChIJs6RdfsOVGTERZUuq7IgRjHM	Buriram Bus Terminal Nai Mueang Buri Ram Thailand	ChIJs6RdfsOVGTERZUuq7IgRjHM	14.9957673	103.0962117	-	-	Buriram Bus Terminal	3.5	-	https://maps.google.com/?cid=8326049090885012325	12719 Thani 2 Alley, Tambon Nai Mueang, Amphoe Mueang Buri Ram, Chang Wat Buri Ram 31000, Thailand	12719 Thani 2 Alley, Nai Mueang, Mueang Buri Ram District
Buriram	th	Thailand	OK	5	ChIJuW5XuzqUGTERTln3-kFEBBs	Buriram Castle Isan Buri Ram Thailand	ChIJuW5XuzqUGTERTln3-kFEBBs	14.9660704	103.0906048	-	-	Buriram Castle	4.5	-	https://maps.google.com/?cid=1946755989104974158	Isan, Mueang Buri Ram District, Buri Ram 31000, Thailand	Isan, Mueang Buri Ram District
Buriram	th	Thailand	OK	5	ChIJz-n0j7uVGTERevpOuQM1ZL8	Buriram United International Circuit Isan Buri Ram Thailand	ChIJz-n0j7uVGTERevpOuQM1ZL8	14.9626808	103.0854562	+66 2 940 6759	02 940 6759	Buriram United International Circuit	4.6	http://www.bric.co.th/	https://maps.google.com/?cid=13791206249025436282	Moo 4, Tambon Isan, 30/2, Amphoe Mueang Buri Ram, Chang Wat Buri Ram 31000, Thailand	Moo 4, Tambon Isan, 30/2, Mueang Buri Ram District
Buriram	th	Thailand	OK	5	ChIJzQWLqeFpHTER3o7Mh_WB2_Y	Buriram United Training Camp Preng Samut Prakan Thailand	ChIJzQWLqeFpHTER3o7Mh_WB2_Y	13.6769092	100.8709143	+66 2 658 3768	02 658 3768	Buriram United Training Camp	4.4	http://www.buriramunited.com/	https://maps.google.com/?cid=17787954044775206622	Unnamed Rd, ตำบล เปร็ง อำเภอ บางบ่อ สมุทรปราการ 10560, Thailand	Unnamed Rd, ตำบล เปร็ง, อำเภอ บางบ่อ
Buu dien	vn	Vietnam	OK	5	ChIJ47tKbaFioDER25iDjeifdHk	Cần Thơ Post Office, Hòa Bình, Can Tho, Cần Thơ, Vietnam	ChIJ47tKbaFioDER25iDjeifdHk	10.0356976	105.7864312	+84 292 3815 666	0292 3815 666	Cần Thơ Post Office	4.1	http://cantho.vnpost.vn/	https://maps.google.com/?cid=8751795797043157211	02 Hòa Bình, An Hội, Ninh Kiều, Cần Thơ, Vietnam	02 Hòa Bình, An Hội
Buu dien	vn	Vietnam	OK	5	ChIJFfUGbPYudTER3-fi0_QmpYA	District 5 Postoffice, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJFfUGbPYudTER3-fi0_QmpYA	10.7501239	106.6592552	+84 8 3855 1763	08 3855 1763	District 5 Postoffice	4.2	-	https://maps.google.com/?cid=9269858240980772831	3 Mạc Cửu, 13, Quận 5, Hồ Chí Minh, Vietnam	3 Mạc Cửu, 13, 5
Buu dien	vn	Vietnam	OK	5	ChIJnbRUkcUudTER2ctkXAl9cu8	Benh Vien Buu Dien, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJnbRUkcUudTER2ctkXAl9cu8	10.7802536	106.660315	+84 8 3863 9823	08 3863 9823	Benh Vien Buu Dien	3.5	http://www.bvdkbuudien.vn/	https://maps.google.com/?cid=17253990601568078809	Thành Thái, Cư xá Bắc Hải, 15, Quận 10, Hồ Chí Minh, Vietnam	Thành Thái, 15, 10
Bv An Binh	vn	Vietnam	OK	1	ChIJ4945QPwudTEReb5JjQDCV5E	Bệnh viện An Bình, An Bình, Ho Chi Minh City, Vietnam	ChIJ4945QPwudTEReb5JjQDCV5E	10.7540522	106.6719465	+84 8 3835 8916	08 3835 8916	An Binh Hospital	4.1	http://www.benhvienanbinh.vn/	https://maps.google.com/?cid=10473052766099586681	146 An Bình, 7th Ward, Quận 5, Ho Chi Minh City, Vietnam	146 An Bình, 7th Ward
Bv Bao Loc	vn	Vietnam	OK	1	ChIJJ5j5mDX2czERbxWxdYEwQeo	Bv Bảo Lộc 2, thành phố Bảo Lộc, Lâm Đồng, Vietnam	ChIJJ5j5mDX2czERbxWxdYEwQeo	11.5298822	107.8075011	-	-	Bv Bảo Lộc 2	-	-	https://maps.google.com/?cid=16879826210944783727	Blao, Tp. Bảo Lộc, Lâm Đồng, Vietnam	Blao, thành phố Bảo Lộc
Bv Da Khoa Dong Thap	vn	Vietnam	OK	1	ChIJpZjMD7llCjERFD19uSQh6Rg	Bệnh viện Đa Khoa Đồng Tháp, Mai Văn Khải, Cao Lãnh, Đồng Tháp Province, Vietnam	ChIJpZjMD7llCjERFD19uSQh6Rg	10.4720372	105.6262242	+84 67 3851 130	067 3851 130	Dong Thap Hopital	3.9	http://www.bvdkdongthap.vn/	https://maps.google.com/?cid=1795002368098385172	144 Mai Văn Khải, Mỹ Tân, Tp. Cao Lãnh, Đồng Tháp, Vietnam	144 Mai Văn Khải, Mỹ Tân, Thành phố Cao Lãnh
Bv H Tan Thanh	vn	Vietnam	OK	5	ChIJJSnfVmLedDERtXXmfc1NIKk	Shop Tân Thanh, thành phố Biên Hòa, Dong Nai, Vietnam	ChIJJSnfVmLedDERtXXmfc1NIKk	10.94017	106.8672645	+84 61 3813 067	061 3813 067	Shop Tân Thanh	-	-	https://maps.google.com/?cid=12186826136640452021	1/5, Pham Van Thuan Street, Tam Hoa Ward, Bien Hoa District, Dong Nai City, Tam Hòa, Tp. Biên Hòa, Đồng Nai, Vietnam	1/5, Pham Van Thuan Street, Tam Hoa Ward, Bien Hoa District, Dong Nai City
Bv H Tan Thanh	vn	Vietnam	OK	5	ChIJRcGW8MDddDERuX90bLbvHWI	Tan Thanh Phat Trading One Member Co., Ltd, thành phố Biên Hòa, Dong Nai, Vietnam	ChIJRcGW8MDddDERuX90bLbvHWI	10.9729833	106.8852138	+84 91 819 14 55	091 819 14 55	Tan Thanh Phat Trading One Member Co., Ltd	-	-	https://maps.google.com/?cid=7070070556824207289	1A/70, Khu Phố 3, Hố Nai, Khu Phố 9, Phường Hố Nai, Thành Phố Biên Hòa, Đồng Nai, Vietnam	1A/70, Khu Phố 9, Phường Hố Nai, Thành Phố Biên Hòa
Bv H Tan Thanh	vn	Vietnam	OK	5	ChIJeZ83XiXgdDER0SLrVwqusto	Tan Thanh Long One Member Co., Ltd, thành phố Biên Hòa, Dong Nai, Vietnam	ChIJeZ83XiXgdDER0SLrVwqusto	10.8720819	106.9474411	+84 90 705 34 39	090 705 34 39	Tan Thanh Long One Member Co., Ltd	-	-	https://maps.google.com/?cid=15758849405570720465	353, Tổ 9, Ấp Long Khánh 3, Xã Tam Phước, Tam Phước, Tp. Biên Hòa, Đồng Nai, Vietnam	353, Tổ 9, Ấp Long Khánh 3, Xã Tam Phước, thành phố Biên Hòa
Bv H Tan Thanh	vn	Vietnam	OK	5	ChIJkQ3aNcbddDERjKOOnARqTJ4	Computer Tấn Thành Nhân, Nguyễn Ái Quốc, thành phố Biên Hòa, Dong Nai, Vietnam	ChIJkQ3aNcbddDERjKOOnARqTJ4	10.9723833	106.8781763	+84 61 3880 928	061 3880 928	Computer Tấn Thành Nhân	-	-	https://maps.google.com/?cid=11406608524261630860	3 Nguyễn Ái Quốc, Khu Phố 9, Hố Nai, Tp. Biên Hòa, Đồng Nai, Vietnam	3 Nguyễn Ái Quốc, Hố Nai, thành phố Biên Hòa
Bv Hong Ngu	vn	Vietnam	OK	2	ChIJAWTnBQ83CjER7s_n6XwUdHU	Bệnh viện Đa khoa Hồng Ngự, Đường tỉnh 842, Hồng Ngự, Đồng Tháp Province, Vietnam	ChIJAWTnBQ83CjER7s_n6XwUdHU	10.8038049	105.3515072	+84 67 3837 364	067 3837 364	Bệnh viện Đa khoa Hồng Ngự	3.5	http://benhviendkkvhongngu.vn/	https://maps.google.com/?cid=8463412126468788206	ĐT842, An Bình A, Tx. Hồng Ngự, Đồng Tháp, Vietnam	Đường tỉnh 842, An Bình A, Thị xã Hồng Ngự
Bv Hong Ngu	vn	Vietnam	OK	2	ChIJE8M7pO4odTERlSilDXRq0lY	Gas Nguyên Hồng, Nguyên Hồng, phường 11, Ho Chi Minh, Vietnam	ChIJE8M7pO4odTERlSilDXRq0lY	10.8176568	106.6935461	+84 8 2261 5555	08 2261 5555	Gas Nguyên Hồng	-	-	https://maps.google.com/?cid=6256179879048718485	79 Đường Nguyên Hồng, phường 11, Bình Thạnh, Hồ Chí Minh, Vietnam	79 Đường Nguyên Hồng, phường 11
Bv Hung Vuong	vn	Vietnam	OK	1	ChIJcS-bNfAudTER-i6gyEOHIrE	BV Hùng Vương, Hồng Bàng, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJcS-bNfAudTER-i6gyEOHIrE	10.7558492	106.6617526	+84 8 3864 2750	08 3864 2750	Bệnh viên Hùng Vương	3.8	http://www.bvhungvuong.vn/	https://maps.google.com/?cid=12763913019119906554	128 Hồng Bàng, phường 12, Quận 5, Hồ Chí Minh, Vietnam	128 Hồng Bàng, phường 12, Hồ Chí Minh
Bv Le Ngoc Tung	vn	Vietnam	OK	1	ChIJ-86HjqtrCzER2y8gvgWTG6E	Bệnh viện Lê Ngọc Tùng, Cách Mạng Tháng Tám, Tây Ninh, Tây Ninh Province, Vietnam	ChIJ-86HjqtrCzER2y8gvgWTG6E	11.3083444	106.1070538	+84 66 3797 999	066 3797 999	Bệnh viện Đa khoa Lê Ngọc Tùng	4	http://bvlengoctung.com/	https://maps.google.com/?cid=11609034117351485403	500 Cách Mạng Tháng Tám, Khu phố 3, Phường 3, Tp. Tây Ninh, Tây Ninh, Vietnam	500 Cách Mạng Tháng Tám, Phường 3, Thành phố Tây Ninh
Bv Mắt TP	vn	Vietnam	OK	5	ChIJ21T1wqZioDERK6TYW1x57kw	Bệnh viện Mắt - Răng Hàm Mặt Thành phố Cần Thơ, Nguyễn Trãi, Cần Thơ, Vietnam	ChIJ21T1wqZioDERK6TYW1x57kw	10.0392294	105.7860225	+84 292 3820 774	0292 3820 774	Bệnh viện Mắt - Răng Hàm Mặt Thành phố Cần Thơ	3.6	-	https://maps.google.com/?cid=5543501628924535851	39 Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ, Vietnam	39 Nguyễn Trãi, An Hội
Bv Mắt TP	vn	Vietnam	OK	5	ChIJ6b_WeSUvdTEROmvwyRGdhTU	Bệnh viện Mắt Cao Thắng, Điện Biên Phủ, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJ6b_WeSUvdTEROmvwyRGdhTU	10.7783472	106.6851781	+84 8 3932 6732	08 3932 6732	Bệnh viện Mắt TPHCM	4	http://www.benhvienmat.com/	https://maps.google.com/?cid=3856661355640679226	280 Điện Biên Phủ, phường 7, Quận 3, Hồ Chí Minh, Vietnam	280 Điện Biên Phủ, phường 7, Hồ Chí Minh
Bv Mắt TP	vn	Vietnam	OK	5	ChIJPQq7-TwvdTERf-TAL-gIae8	Bệnh Viện Mắt Sài Gòn, Lê Thị Riêng, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJPQq7-TwvdTERf-TAL-gIae8	10.7712922	106.6909612	+84 8 3925 6155	08 3925 6155	Bệnh Viện Mắt Sài Gòn	3.9	http://www.matsaigon.com/home/Main/indexnew.php?IDMenuItemDetail=Introduces/LeThiRieng.html	https://maps.google.com/?cid=17251329640946001023	100 Lê Thị Riêng, Bến Thành, Quận 1, Hồ Chí Minh, Vietnam	100 Lê Thị Riêng, Bến Thành, Hồ Chí Minh
Bv Mắt TP	vn	Vietnam	OK	5	ChIJX1YleSUvdTER-vz9cxDUIxI	Bệnh Viện Mắt, Điện Biên Phủ, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJX1YleSUvdTER-vz9cxDUIxI	10.7786893	106.6853645	+84 8 3932 6732	08 3932 6732	Bệnh Viện Mắt	3.2	-	https://maps.google.com/?cid=1307121483998166266	280 Điện Biên Phủ, phường 7, Quận 3, Hồ Chí Minh, Vietnam	280 Điện Biên Phủ, phường 7, Hồ Chí Minh
Bv Quan 6	vn	Vietnam	OK	1	ChIJZxHVhX4udTERTzW0arT6sSg	Bệnh viện quận 6, Chợ Lớn, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJZxHVhX4udTERTzW0arT6sSg	10.7464581	106.6345795	+84 8 3875 0990	08 3875 0990	Bệnh viện quận 6	3.4	http://www.benhvienq6.vn/	https://maps.google.com/?cid=2932400485186155855	2 Chợ Lớn, phường 11, Quận 6, Hồ Chí Minh, Vietnam	2 Chợ Lớn, phường 11, Hồ Chí Minh
Bv Quan Thu Duc	vn	Vietnam	OK	1	ChIJkwcRwPIndTERHCQHZv0OMow	Bệnh viện Quận Thủ Đức, Phú Châu, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJkwcRwPIndTERHCQHZv0OMow	10.8645142	106.745586	+84 8 3896 3194	08 3896 3194	Bệnh viện Quận Thủ Đức	3.7	http://www.benhvienthuduc.vn/	https://maps.google.com/?cid=10102153395646702620	29 Phú Châu, Tam Phú, Thủ Đức, Hồ Chí Minh, Vietnam	29 Phú Châu, Tam Phú, Hồ Chí Minh
Bv Tan Phu	vn	Vietnam	OK	1	ChIJ8TGDtaAudTERWzFg91Xdl8c	Bệnh viện quận Tân Phú, Âu Cơ, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJ8TGDtaAudTERWzFg91Xdl8c	10.7835172	106.642421	+84 8 5408 8924	08 5408 8924	Bệnh viện quận Tân Phú	4	http://benhvientanphu.vn/	https://maps.google.com/?cid=14382207296323203419	615 Âu Cơ, Phú Trung, Tân Phú, Hồ Chí Minh, Vietnam	615 Âu Cơ, Phú Trung, Hồ Chí Minh
Bv Truong Vuong	vn	Vietnam	OK	3	ChIJK9CclKRJoTERlGv9vb4bXvo	Vuong Thinh Co., LTD, Quang Trung, Cà Mau, Ca Mau, Vietnam	ChIJK9CclKRJoTERlGv9vb4bXvo	9.1849446	105.1564625	+84 94 393 55 39	094 393 55 39	Vuong Thinh Co., LTD	-	http://vietnam-seafood.com/	https://maps.google.com/?cid=18040887663338023828	28, Quang Trung, Phường 5, Tp. Cà Mau, Cà Mau, Vietnam	28, Quang Trung, Phường 5, Thành phố Cà Mau
Bv Truong Vuong	vn	Vietnam	OK	3	ChIJyaazF8IudTERwnq3Lqfig8s	Bệnh viện Trưng Vương, Lý Thường Kiệt, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJyaazF8IudTERwnq3Lqfig8s	10.7705412	106.6593718	+84 8 3865 6744	08 3865 6744	Bệnh viện Trưng Vương	3.8	http://www.bvtrungvuong.vn/	https://maps.google.com/?cid=14664814019319659202	266 Lý Thường Kiệt, phường 14, Quận 10, Hồ Chí Minh, Vietnam	266 Lý Thường Kiệt, phường 14, Hồ Chí Minh
