Rumahsakit Gramedika 10	JL. Raya Besi Jangkang No. 20, Sardonoharjo,Ngaglik
RSU MITRA SEHAT	Jl. Wates KM 9 Balecatur, Gamping
RSIA Citra Sehat	Perumahan Sobontoro Indah Tulungagung
RSIA AMANDA	JL.MAYOR SUJADI 38
RS Aulia	Jl.Raya Utara No 3
RSIA Cendana	Jl. Kusuma Bangsa No.01, Kanigoro
RSU MUHAMMADIYAH SURYA MELATI	Jl. Raya Ngadiluwih - Wates km. 10, Ds. Ngletih, Kec. Kandat
RS Aura Syifa	Jl. Joyoboyo 42 Dlopo Kec. Ngasem
RSU Wilujeng	Jl. Joyoboyo No.4 Padangan Kec Kayen Kidul
RS Wava Husada	Jl. Panglima Sudirman No. 99A, Dilem, Kepanjen
RSU Mitra Delima	Jl. Raya Bulupayung No. 1B Krebet - Bululawang - Malang
RS Prima Husada	Banjararum Selatan No.3, Mondoroko Singosari Malang
Rumah Sakit Ben Mari	JL.Raya Kendalpayak No.17, Kec. Pakisaji
RUMAH SAKIT ISLAM AL-BASHIROH	Jl. S.Parman 14 RT 03 RW 08 Tanggung Turen
RSK Bedah Hasta Husada	Jl. Bromo 98-100 Kepanjen - Malang
RSB USADA KARYA	Jl. Ir. Soekarno-Hatta No. 42 Tempeh
RSU Kaliwates PTPN XII Jember	Jember
RSU BAKTI MULIA	JALAN BRAWIJAYA NO 46 MUNCAR
Rumah Sakit Mitra Medika Bondowoso	Jalan HOS Cokroaminoto nomer 98 Bondowoso
RS RIZANI	Jl. Raya Surabaya Situbondo KM 137 ds.
Rumah Sakit Khusus Bedah Ganesha Medika	Jl. Raya Sengonagung no. 17 Purwosari-Pasuruan
RS MITRA SEHAT MEDIKA	Jl Raya By Pass No. 06
RS Mitra Keluarga Waru	Jl. Jend. S. Parman No. 8 Waru
RS Usada Sidoarjo	Jl. Jeruk 117 Wage, Kecamatan Taman
Krian Husada	Jl. Raya Kemangsem No.01, Balongbendo, Sidoarjo
RS. Citra Medika	Jl.Raya Surabaya Mojokerto KM.44 Tarik Sidoarjo
RSIA MITRA HUSADA	Jl. Raya Sruni No. 159 Gedangan
RSIA ARAFAH ANWAR MEDIKA SUKODONO	JL. SAWO NO.2 DUNGUS, SUKODONO
RS Sido Waras	Jl. Raya Pasar Sawahan km.10 Kec.Bangsal, Kab.Mojokerto
RS Mawaddah Medika	Jl. Raya Ngijingan Purwojati Ngoro
RS dr. Moedjito Dwidjosiswojo	Jl. Hayam Wuruk no.09
RS AL-AZIZ	JL. RAYA TEMBELANG
RS PELENGKAP MEDICAL CENTER	Jl. Ir. Juanda Nomor 03, Jombang, Provinsi Jawa Timur
RS Ibnu Sina Bojonegoro	Jl. Lisman No.07 Campurejo
RSU DR. SUYUDI	Jl. Daendles Paciran, Lamongan
RSU Denisa	Jl. Dr. Wahidin Sudirohusodo No.736
RS WALI SONGO 1	Jl. Raya Balongpanggang - Mojokerto Km 4 Kec. Balongpanggang
RS Grha Husada Gresik	Jl. Padi No. 3 Komplek Perumahan PT Petrokimia Gresik
RS Fathma Medika	JL. PENDOPO NO. 45, SEMBAYAT, MANYAR
RSIA Mukti Husada	JL. KABUPATEN NO. 68
RSIA Citra Keluarga	Jl. Urip Sumoharjo 189, Kediri
RSIA Husada Bunda	Jl. Pahlawan Trip No.2
RSIA Harmoni Gajayana	Jl. Gajayana No. 12-B
RSIA Puri Medika	Jl. Taman Slamet No.20, Malang
RS Hermina Tangkubanprahu	RS. HERMINA TANGKUBANPRAHU MALANG
RSB Puri Bunda	Jl. Simpang Sulfat Utara 60 A Pandan Wangi Blimbing
RSIA Mutiara Bunda	Jalan Ciujung 19 Malang
RSIA Melati Husada	Jl. Kawi No. 32-34
RSIA GALERI CANDRA	JL. ANDONG NO. 3
RSIA GANESHA MEDIKA MALANG	jl. Mayjen Panjaitan no .176
RSIA Amanah	Jln dr Saleh No. 43 Probolinggo
RSIA Al Hasanah	Jl. Sri Rejeki No. 91B, kel. Sukosari, Kec. Kartoharjo
RS Griya Husada Madiun	Jl. Mayjen. Panjaitan No. 22
RSIA Cempaka Putih Permata Surabaya	Jl. Jambangan Kebon Agung No.8
RS Obgyn Lombok Dua Dua	Jl. Raya Lontar No.109
RS Bedah Surabaya	Jl. Manyar No.9, Surabaya
RSIA NUN Surabaya	jalan Manukan Tengah 51 J 4-6
RSB Lombok Dua Dua	Jl. Lombok no.22
RS Orthopedi dan Traumatologi Surabaya	Jl. Emerald Mansion TX/10 Citraland
RS SURABAYA MEDICAL SERVICE	-
RSIA PERDANA MEDICA	JL RAYA KUTISARI NO 6
Mitra Keluarga Kenjeran	Jl. Kenjeran No. 506
RSIA Kendangsari Surabaya	Jl. Raya Kendangsari No. 38 Surabaya
RS SELARAS	Jl. Raya Lapan Rumpin Suradita
RSIA Tiara	Jl. Raya serang KM 14.5 No.1
RS Mulia Insani	JL. Raya Serang Km. 16,8 Cikupa
RS ST CAROLUS SUMMARECON SERPONG	JL. GADING GOLF BOULEVARD KAV 08 GADING SERPONG TANGERANG
RSIA HARAPAN MULIA	Jl. Raya Pemda Tigaraksa kp. saredang RT 01/RW 01 desa Matagara
RSIA Keluarga Kita	Jl. Raya PLP Curug KM. 4 No. 8 Curug
RS. Permata Hati	Jl. Raya Serang KM. 12,5 Kp. Cirewed, Kel.Sukadamai Kec.Cikupa
CIPUTRA HOSPITAL	Jl. Citra Raya Boulevard Blok V.00/08, Tangerang
RSU BETHSAIDA	District Tivolli No.1 Paramount Serpong, Gading Serpong
RS Medika Lestari	Jl. HOS Cokroaminoto Perum Pondok Lestari Blok C1
RS Hermina Ciruas	Jl.Raya Serang-Jakarta Km.9 Ds.Ranjeng Rt 01/01 Kec.Ciruas
RS Mitra Husada	Jl. Kp. Melayu Barat No. 11A Teluk Naga - Tangerang - Banten
RSIA Mutiara Bunda	Jl. Dr. Cipto Mangunkusumo No.3, Banten
RS.Awal Bros (Global Medika)	Jl.MH.Thamrin No.3 Cikokol Kota Tangerang
RS Ariya Medika	Jl. Indusrtri Raya Blok A No.1-10 Jatake Tangerang
RS.Sari Asih Ciledug	Jl.Hos Cokro Aminoto No.38 Ciledug Kota Tangerang
RS DINDA	Jl. Galuh No. 2 Jatiuwung, Cibodas - Tangerang
RS SARI ASIH SANGIANG	Jl. Moh. Toha KM 3,5 (Simpang Tiga Sangiang) Kota Tangerang
RSU PERMATA IBU	Jl. KH. Mas Mansyur No. 2 Kunciran Tangerang
RSIA Mutiara Bunda	Jl.S.A.Tirtayasa Ruko Maisonnete Blok B1-8 Simpang Tiga Cilegon
RSIA Puri Garcia	Jl.Griya Purnama No.99 Tegal Padang Ds.Drangong, Kec.Taktakan
RS.Sari Asih Serang	Jl.Raya Jenderal Sudirman No.38, Kel.Penancangan, Kec.Cipocok, Kota Serang
RS SARI ASIH CIPUTAT	JL. OTISTA RAYA NO. 03, SASAK TINGGI CIPUTAT
RS Hermina Ciputat	Jl Ciputat Raya No 2/Kertamukti Ciputat
RS.Citra Ananda	Jl.RE Martadinata No.30 Kec.Ciputat Tangerang
RSU Bunda Dalima	Nusaloka Sektor XIV Blok J11/1
RSIA BUAH HATI PAMULANG	JL SILIWANGI RAYA NO 189
RSIA Cinta Kasih	Jl.Ciputat Baru Raya No.10 Rt.02/Rw.05, Kec.Ciputat
RSIA BUAH HATI	JL. ARIA PUTRA NO. 399. SARUA INDAH CIPUTAT
RSU Kasih Ibu Tabanan	Jl. Flamboyan No.9 kampung Kodok. Tegal Belodan
Rumah Sakit Khusus Bedah BIMC	Kawasan BTDC Blok D Nusa Dua Bali
RS Siloam Bali	Jl. Sunset Road No. 818
RSU Surya Husadha Nusa Dua	Jl. Siligita Blok I No 14
RS BANGLI MEDIKA CANTI	Jl. Tirta Giri Kutri, LC Subak Aya, Bebalang
RUMAH SAKIT UMUM BALI ROYAL/BALI ROYAL HOSPITAL	JL. TANTULAR NO. 6
RSI NAMIRA	Jl. K.H. Akhmad Dahlan No 17 Pancor
RS RISA SENTRA MEDIKA LOMBOK TIMUR	JL.PEJANGGIK NO.78A-SELONG
RS dr. Agung	Jl. Ir. Sutami No. 1 Raba Dompu
RUMAH SAKIT IBU DAN ANAK PERMATA HATI	JL. MAJAPAHIT NO. 10C MATARAM
RUMAH SAKIT GRHA ULTIMA MEDIKA	JL.MAJAPAHIT NO.10 MATARAM
RUMAH SAKIT HARAPAN KELUARGA	JL. ACHMAD YANI NO 9 SELAGALAS, SANDUBAYA
RS Kartini	Jl. Frans Seda No. 17
RS BERSALIN PERMATA BUNDA	JL BRIGJEND KATAMSO NO 7, SUKAHARJA, KEC DELTA PAWAN KETAPANG
RS CITRA HUSADA	Jln. Dharma Bakti No. 45 C Nanga Pinoh
RS KASIH BUNDA JAYA	Jl. Juang KM 2 Desa Tanjung Niaga Kecamatan Nanga Pinoh
RS Bersalin Jeumpa	Jl. St. Abdurrahman No. 54 Pontianak
RUMAH SAKIT MITRA MEDIKA	Jln. Sultan Abdurrahman No. 25 Kelurahan Sungai Bangkong Kecamatan Pontianak Kota
RS AVECIENA MEDIKA	Kawasan Komersial Sekumpul - Jl. A. Yani Km.39 Martapura
RSIA Lembayung Husada	Jl. A. Yani KM 36
RS Pertamedika Aulia Sangatta	Jl. Karya Etam No. 79 Sangatta Utara
RS PT ITCI	Kenangan, Balikpapan
RSIA H. THAHA BAKRIE	JL. PANGERAN HIDAYATULLAH NO. 11
RS SAMARINDA MEDIKA CITRA	Jl. Kadrie Oening No 85 RT 35 Samarinda 751234
RS Pupuk Kaltim Siaga Ramania	Jl. Ramania No.03
RS KINAPIT	Jl. S. Parman No.201
SILOAM HOSPITALS MANADO	JL.SAM RATULANGI NO.22 BOULEVARD CENTER
RSU INCO SOROWAKO	Soroako, Kab.Luwu
AWAL BROS MAKASSAR	Jl. Urip Sumohardjo No. 43
RSU BINTANG LAUT PALOPO	Jl. KH. M. Kasim No. 5 Palopo
Siloam Hospital Buton	Jl. Sultan Hasanuddin No. 58 Kelurahan Batulo Kecamatan Wolio
Rumah Sakit Bunda	Jl. H.B. Jassin No. 269, Kota Gorontalo.
RS WAA BANTI	Desa Wanti
NURUL HASANAH	JL.A.YANI NO 23 PULO KEMIRI KUTACANE
RSU Fandika	Jl. Terminal Simpang Wariji Blangkolak 1 Kec. Bebesen
RSU Montella	Jln. Beringin Jaya Dusun Cot Gampong Samping Mesjid Agung Meulaboh-Aceh Barat
RS Harapan Sehat	JL SISINGAMANGARAJA DS GAMPA
RUMAH SAKIT IBNU SINA	Jalan Banda Aceh-Medan Km 25,5 Kecamatan Indrapuri, Kabupaten Aceh Besar, Provinsi Aceh.
RS AVICENNA	Jln. Kuala Raja No.1 Bireuen Lhok Awe. Kecamatan Kota Juang
RS UBUDIYAH BANDA ACEH	Jln. T. Nyak Arief No.17-24 Jeulingke
RS Meutia	Jl. Cut Meutia No. 55
RS PRINCE NAYEF BIN ABDUL AZIZ SYIAH KUALA UNIVERS	Jl. Lingkar Kampus
RSU UMMI LANGSA	Jl. Prof. Majid Ibrahim No.10 A Kota Langsa
RSU Permata Madina	Jl. Merdeka No. 155 Kelurahan Kayu Jati Kecamatan Panyabungan
RS Ibu Kartini	Jl. Sekh Silau Rengas Kisaran
RS Megasari	Jl. Lintas Sumatera Km. 10 Kec Air Batu Kab. Asahan
RS SETIO HUSODO	JL. SM. Raja No.67 Kisaran
RSU Wira Husada Kisaran	Jln. Kartini Nomor 209 Kisaran Sumatera Utara
RS Bridgestone Sumatera Rubber Estate	Dolok Marangir,Kab.Simalungun
RS Efarina Etaham	Jl. Djamin Ginting, Berastagi - Desa Raya, Kab. Karo
RSU FLORA	jl. letjen jamin ginting no. 81 Kabanjahe
RSU Morawa Utama	Jl. Medan Tanjung Morawa Km.18,5, Tanjung Morawa - Deli Serdang
RSU Grand Medica	Jl. Snakma No. 9 Tanjung Anom Kec. Pancur Batu
RSU Sawit Indah Perbaungan	Jl. May.Jend (Purn) H.T. Rizal Nurdin No.10 Perbaungan
RSU PERMATA MADINA SIBUHUAN	Jl. Ki Hajar Dewantara Sibuhuan
RSU Avicenna	Jalan Lintas Sumatera, Simpang Siranggong, Damuli Pekan
RUMAH SAKIT UMUM TIGA BERSAUDARA	JALAN LINTAS SUMATERA UTARA KAMPUNG PAJAK KEC NA IX X KABUPATEN LABUHAN BATU UTARA
RS METTA MEDIKA SIBOLGA	JL. SUTOYO SISWOMIHARJO NO. 34 SIBOLGA
RS Horas Insani	Jl. Medan Km.2,5,Pematang Siantar
RS Permata Bunda	Jl. Sisingamangaraja No. 07,Medan
RS Columbia Asia, Medan	Jl. Listrik No.2A Medan.
Murni Teguh Memorial Hospital	Jalan Jawa No. 2 Medan
RSU Bunda Thamrin	Jln. Sei Batang Hari
RSU Ridos	Jl. Menteng VII no.62 Medan
RSU RESTU IBU	Jl. Gatot Subroto KM 8.5 No. 434
RSU TERE MARGARETH	jl. ring road setia budi kel. tj.sari
RUMAH SAKIT UMUM FAJAR	jalan cempaka no. 35 kecamatan medan polonia
RSU HARAPAN MAMA	Jl, Menteng VII/ Panglima Denai No. 108 Medan
RS Khusus Mata Mencirim Tujuh-Tujuh	Jl. Sei Mencirim No. 77 Medan
RSU Bina Kasih	Jl. Jend. TB.Simatupang No.148 Sunggal
RSU Artha Medica	Binjai Sumatera Utara
RS Latersia	Jl.Soekarno Hatta Km 18 No 451
RSU.BIDADARI	Jl. Perintis Kemerdekaan No. 174
RS Yakkum Nias	Jln. Dolok Martimbang Desa Boyo Kecamatan Gunungsitoli
RSIA Sayang Ibu	Jl. Hamka no. 273 Parakjuar Batusangkar
RS Bersalin Harapan Bunda	-
RSB Ananda	Jl. Bandar Purus No 55 Padang
RSB Cicik	Jl. Dr.Sutomo No 94 Padang
RSIA BKM Padang	JL. H.Agus Salim No 173 Padang
RS Mata Padang Eye Center	Jl.Pemuda No 53 Padang
Tamar Medical Centre	Jalan Basuki Rahmat No. 1 Kelurahan Karan Aur Kecamatan Pariaman Tengah
RS Indragiri	JL. TRIMAS NO. 77
RS Efarina Etaham	Jl. Lintas Timur No.1, Pangkalan Kerinci - Riau
RSU MEDICARE SOREK	Jl. Dt. Laksamana Sorek I kec Pkl.Kuras
RSIA Harapan Bunda	Kabupaten Pelalawan Propinsi Riau
RSIA Norfa	Jl. Mayor Ali Rasyid No. 17 ABCD Bangkinang
RS Azzahra	Jl Rambutan no 3 Ujung batu Kab Rokan Hulu
Rumah Sakit Thursina	Jl. Hangtuah No. 93
RS AAD	Jl. Baiturrahman No.88 Duri
RUMAH SAKIT CAHAYA	JALAN LINTAS RIAU UJUNG TANJUNG, KECAMATAN TANAH PUTI RT 024 RW 009
RSU REGITA MEDIKA	Jln.Lintas Sumatera RT.019/RW.007 Kepenghuluan Ujung Tanjung Kecamatan Tanah Putih Kabupaten Rokan H
RS Eka Hospital Pekanbaru	Jl. Soekarno- Hatta Km.6,5
RSU Syafira	Jl. Jenderal Sudirman No.134, Pekanbaru
RS Awal Bros Pekanbaru	Jl. Sudirman No.117,Pekanbaru
RSAB Eria Bunda	Jl. KH.Ahmad Dahlan No.163,Pekanbaru
RS Nusalima	Jl. Ronggowarsito No.40,Pekanbaru
RSIA'Andini'	Jl. Tuanku Tambusai No.55 - Pekanbaru
RS Lancang Kuning	Jl. Ronggowarsito Ujung No.5A,Pekanbaru
RSU Pekanbaru Medical Center	Jl. Lembaga Pemasyarakatan No.25, Gobah Pekanbaru
RSU Sansani	Jl. Soekarno Hatta Atas Pekan Baru
RS Bersalin ANNISA	Jl. Garuda No.66 Kel.Tangkerang Tengah Kec.Marpoyan Damai
RS RAUDHAH	JL LINTAS SUMATERA KM 01 - BANGKO
RS Mitra Medika Batanghari	Jl. Gajah Mada Kel. Teratai Kec. Muara Bulian
RS Sentral Medika	Jl. Rangkayo Hitam Rt. 20 Rw.07 Kelurahan Jaya Setia
RS Bersaudara Mandiri	Jl. Lintas Sumatera Km. 04 Muara Bungo
RSAB Barkah Bungo	Jl.Lebai Hasan Gg. Kenanga Rt 11 Rw 04 Kel. Sungai Pinang Kec. Bungo Dani. Muara Bungo Jambi
RS Santa Theresia	Jl. Dr. Sutomo No.19 Jambi
RS Mayang Medical Centre	Jl. Ir.H. Juanda No.56 Simp III Sipin, Jambi
Siloam Hospital Jambi	Jl. Soekarno - Hatta Palmerah,Jambi
RSU BAITURRAHIM JAMBI	Jl. Prof. M. Yamin SH, No. 30 Kel. Lebak Bandung
RUMAH SAKIT UMUM ERNI MEDIKA	Jl. Berlin RT 12 No.21 Kel. Talang Bakung
RS Islam At-Taqwa Gumawang	Jl.Inspeksi Irigasi Komering, Tanah Merah, Kec. Belitang Madang Raya
RS Mata Sriwijaya Eye Centre Palembang	Jl. Jenderal Sudirman No. 502 Km.4,5, Palembang
RSIA Trinanda	Jl. RE. Martadinata No. 6-8 Palembang
RSIA MARISSA	Jl.Kapten Abdullah No.1212 Rt.18 Rw.07 Kel Talang Bubuk Kec. Plaju
RS AR RASYID	JL. H. M. SALEH NO. 02 KM. 7 KEL.SUKARAMI KEC. SUKARAMI PALEMBANG
RUMAH SAKIT FADHILAH	Jl. Jenderal Sudirman No.01 Kel. Patih Galung Kec. Prabumulih Barat
RS AR Bunda Prabumulih	Jl. Angkatan 45 Kel.Prabumulih Timur
RS AR Bunda Lubuklinggau	Jl. Garuda No. 245 RT. 03 Kel. Bandung Kiri Kec. Lubuklinggau Barat I Kota Lubuklinggau, Sumsel
RSIA AL-BARRA	JALAN PULAI BERANTAI DESA UJUNG PADANG KECAMATAN KOTA MUKOMUKO
RSU Ummi	Jln. Hibrida Raya No. 01 RT 23 RW 08
RS Mitra Husada	Jl. Jend.A.Yani No.14 Pringsewu,Kab.Pringsewu
RS Mitra Mulia Husada	Jl. Proklamator Raya No.162-164,Lampung Tengah
RS Yukum Medical Centre	Jl. Negara No.99 Km.67 Yukum Jaya Lampung Tengah
RSU Kartini	-
RSIA Puti Bungsu	Jalan S. Parman No 02 Bandar Jaya Timur
RS HI. MUHAMMAD YUSUF	Jl. Lintas Sumatera No. 12 Ds. Kalibalangan Kec. Abung Selatan
RSU Najwa Medika	Jl. A. Yani No.306, Taman Asri, Way Kanan
RSU BUNDA	JL TANJUNG SARI NO 481 KEL TIUH BALAK PASAR
RS Mutiara Bunda	Jl. Lintas Timur No. 1147 Unit II Kec. Bandar Agung
RSU Gladish Medical Center	Jl. Achmad Yani No. 36 Taman Sari, Kec.Gedong Tataan
RSIA Harapan Bunda	Jl. KH. Dewantara No. 1269 Primgsewu - Lampung
RSB Anugerah Medika	Jl. Kapten Achmad Ibrahim No.21-23 Engal, Bandar Lampung
RS Urip Sumoharjo	Jl. Urip Sumoharjo No.200,Bandar Lampung
RSU Graha Husada	Jl. Gajah Mada No.88,Bandar Lampung
RS Pertamina-Bintang Amin Lampung	Jl. Pramuka No.27,Bandar Lampung
RSIA SANTA ANNA	Jl.Hasanuddin no.27 Telukbetung
RS. Almah	Jl. Jend. Sudirman KM. 11 kecamatan Buluh Tumbang, Tanjung Pandan
RS ARSANI	Jl. Raya Air Kenanga Kec. Sungailiat Kab. Bangka
RS Bakti Timah Muntok	Jl. Jenderal Sudirman Pangkal Pinang
RS Charis Medika	Komp.Mukakuning Paradise II Jl. R.Soeprapto Blok D 1-9, Batu Aji
RSIA Mutiara Aini	Jl. Batu Aji II Blok A No.01, Kel.Buliang, Kec.Batu Aji - Batam
RS Awal Bros Batam	Jl. Gajah Mada Kav.I Batam, Kepulauan Riau
RS Pondok Indah	Jl. Metro Duta Kav. UE Pondok Indah,Jaksel
RS MMC	Jl. H R. Rasuna Said No.21,Jaksel
RSU Gandaria	Jl. Gandaria Tengah 11 Kby Baru,Jaksel
RS Medistra	Jl. Gatot Subroto Kav 59,
RSU Tria Dipa	Jl. Raya Pasar Minggu No.3A,Jaksel
RSIA Zahirah	Jl. Sirsak No.21 RT/RW 009/001,Jagakarsa,Jaksel
RSB Kartini	Jl. Ciledug Raya No.94-96 Cipulir, Keabayoran Lama
RSIA Brawijaya Women and Children Hospital	Jl..Taman Brawijaya No.1,Cepete Utara,Jaksel
RS Jakarta Medical Center (JMC)	Jl. Buncit Raya No.15, Jakarta Selatan
RSIA ' Aulia '	Jl. Jeruk Raya No.15 RT.011 RW 01,Jagakarsa Jaksel
RSB Durentiga	Jl. Duren Tiga Raya No.5 Pancoran Jaksel
RS Sahid Sahirman	Jl. Jend.Sudirman No.86
RSIA Andhika	Jakarta Selatan
RS Petukangan	Jl. Ciledug Raya No. 8A, Petukangan Selatan, Pesanggrahan
RS Ibu dan Anak Sayyidah	Jl. Taman malaka Selatan No.6 Pondok Kelapa, Jaktim
RS Premier Jatinegara	Jl. Jatinegara Timur No.85A-87,Jaktim
RSU Hermina	Jl. Jatinegara Barat 126,Jaktim
RS Harapan Bunda	Jl. Raya Bogor Km.22 No.44 Jaktim
RS Dharma Nugraha	Jl. Balai Pustaka Baru 19 Rawamangun
RS Mediros	Jl. Perintis Kemerdekaan Kav.149 Jakarta Timur
RSU Admira	Jl. Kayu Putih Raya No.1
Rumah Sakit Antam Medika	Jl. Pemuda Raya No. 1A, Pulogadung
RSIA Restu Kasih	Jl. Raya Bogor KM 19 No. 3A Kramat Jati
RSIA EL SHAMA	Jl. Raya Bogor KM 20 No. 1
RSU AL-FAUZAN	Jl. Pedati No. 3 Kel. Kampung Tengah, Kec. Kramat Jati, Jakarta Timur. 13540
RS Husada	Jl. Raya Mangga Besar No.137/139 Jakpus
RSK THT Prof Nizar	Jl. Kesehatan No. 9 Jakpus
RS Mata Jakarta Eye Center	Jl. Teuku Cik Ditiro 46 Jakpus
RSU Menteng Mitra Afia	Jl. Kalipasir No.9 Jakarta Pusat
RS Mitra Kemayoran	Jl. Landas Pacu Timur Kemayoran
RS Keluarga Afi	Jl. Kalipasir No.9 Jakarta Pusat
RSIA Berkat Ibu	Jl. Sumur Batu Raya Blok A3 No.13 Kemayoran,Jakpus
RSIA Tambak	Jl. Tambak No.18 Manggarai, Jakpus
RUMAH SAKIT KHUSUS BEDAH SALEMBA SATU	JL. SALEMBA 1 NO.11-13 , SALEMBA
Siloam Hospitals Kebon Jeruk	Jl. Perjuangan Raya Kav.8 Jakarta Barat
RS Medika Permata Hijau	Jl. Kebayoran Lama No.64 Jakarta Barat
RS Hermina Daan Mogot	Jl. Kintamani Raya No. 2, Komp. Perumahan Daan Mogot Baru
RS Puri Mandiri Kedoya	Jl. Raya Kedoya No.2,Kelurahan Kedoya Jakbar
RS Royal Taruma	Jl. Daan Mogot No.34,Jakarta Barat
RSIA Bina Sehat Mandiri	Jl. Duri Raya No.22 Duri Kepa,Jakbar
RS Puri Indah	Jl. Puri Indah Raya,Blok S-2,Kel.Kembangan Selatan,Jakbar
Rumah Sakit Bersalin Anggrek Mas	Jl. Anggrek No. 2B rt.009/02 Kelapa Dua Kebon Jeruk
CIPUTRA HOSPITAL CITRAGARDEN CITY	Jl Boulevard Citra 5 Blok G1 No1 CitraGarden City 5,
RS Mulyasari	Jl. Raya Plumpung Semper No.19 RT.006/RW.015, Jakarta Utara
RS Sukmul	Jl. Tawes No.18-20 Jakarta Utara
RSIA Hermina Podomoro	Jl. Danau Agung 2 Sunter Jakarta Utara
RS Pluit	Jl. Raya Pluit Selatan 2 Jakut
RS Pantai Indah Kapuk	Jl. Pantai Indah Utara 3 Jakut
RSIA Family	Jl. Pluit Mas I Blok A Jakut
RSIA Puri Medika	Jl. Sungai Bambu 5A Tanjung Priok
RS Mitra Keluarga Kelapa Gading	Jl. Bukit Gading Raya Kav.2
RS Port Medical Center	Jl. Enggano No. 10 Tanjung Priok, Jakarta Utara
RS Gading Pluit	Jl. Boulevard Timur Raya Pegangsaan Dua,Kelapa Gading
RSU Pekerja	Jl. Raya Cakung Cilincing
RS DUTA INDAH	Jl. Teluk Gong Raya No. 12 Kel. Pejagalan Kec. Penjaringan
RSU Puri Cinere	Jl. Maribaya No.1 Puri Cinere,Depok
RSIA Citra Insani	Jl. Raya Parung Bogor No.242 Bogor
RS Family Medical Center	Jl. Raya Bogor Km.51 Ciluar, Bogor
RSU Meilia	Jl. Alternatif Cibubur - Cilenungsi,Cimanggis, Depok
RSU Bunda Margonda	Jl. Margonda Raya KM 3 RT.02/03 no.128
RS SENTRA MEDIKA CIBINONG	Jl. Mayor Oking Jaya Atmaja No.9
RS Dr. Sismadi	Jl. Raya Narogong Km.20, Kp. Rawahingkik Desa Limusnunggal, Cileungsi
RSIA JULIANA	Jalan Raya Tajur No. 75
RSIA Kenari Graha Medika	Griya Kenari Mas Blok B2 Des. Cileungsi Kidul Kec. Cileungsi
RSIA SAWOJAJAR	Bogor
RS Karya Bhakti Pratiwi	Jl. Raya Dramaga KM. 7
RSIA.BUNDA SURYATNI	Jl.KH.Sholeh Iskandar No,21
RSU 'Hermina'	Jl. R.A. Kosasih Cimahpar Sukaraja,Kab. Sukabumi
RSU Betha Medika	Jl. Raya Cisaat No.595, Sukabumi
RSU Bakhti Medicare	Jl. Raya Siliwangi No.186B, Cicurug - Sukabumi
RS Kartika Cibadak	Jl.Siliwangi No.139
Rumah Sakit Gigi dan Mulut Maranatha	Jl. Prof. Drg. Suria Sumantri, MPH No.65
RSU ANNISA QUEEN	Jln. Jenderal Sudirman No 208 Desa Suci Kaler Kecamatan Karangpawitan Kab. Garut
Rumah Sakit Intan Husada	Jl. Suherman Nomor 72 Desa Tarogong Kec. Tarogong Kidul
RSU El - Syifa	JL. RE. MARTADINATA NO.108 ANCARAN KUNINGAN
kuningan medical center	Jln.R.E. Martadinata No. 1 Kertawangunan Kec. Sindangagung Kab. Kuningan
RS Mitra Plumbon	Jl. Raya Plumbon Km.11
RS Tiar Medika	Jl. KH. Wahid Hasyim No. 8 Desa Mertapeda Wetan, Kec. Astanajapura
RSIA Khalishah	Jl. dr. Setia Budi No.8 desa pagagan kalimanan
RS PERMATA CIREBON	Jl. TUPAREV No.117
RS Sumber Waras	Jl. Urip Sumoharjo No.5 Ciwaringin, Kab. Cirebon
RS Permata Medical Center	Jl Raya Panyindangan Wetan
RSU MUTIARA HATI	Jalan. Raya Pagaden Rt 15/04 Desa Sukamulya Kec.Pagaden Subang
RS Indosehat 2003	Jl. Raya Subang KM 28 Cipendeuy Subang
RS SILOAM PURWAKARTA	Jl. Bungursari No.1, Purwakarta
RS Proklamasi	Jl. Raya Proklamasi KM.2 Rengasdengklok, Karawang
RS Saraswati	Jl. Jend Ahmad Yani No.27,Cikampek,Kab.Karawang
RS Delima Asih Sisma Medika	Jl. Wirasaba No.54,Johar-Karawang
RSB Dr. Djoko Pramono	Jl. Panatayuda I No.35, Karawang
RSU Citra Sari Husada	Jl. Raya Kosambi-Telaga Sari Km.3 Klari,Karawang
RS IZZA	Jl. Raya Ciselang Cikampek Utara, Kotabaru Kab.Karawang
RS C i t o	Jl. Arteri Tol Karawang Barat Teluk jambe Karawang
RSU LIRA MEDIKA	Jl. Syech Quro No.14, Palumbonsari - Lamaran Karawang
RS Siloam	Jl. MH Thamrin Kav.105 Bekasi
RS Hosana Medica	Jl. Ruko Thamrin Lippo RT.08/04 Blok C3/3A,D2,Cikarang
RS Ananda	Jl. Sultan Agung No. 173, Kec. Medan Satria - Kota Bekasi.
RS Hermina Grand Wisata	Jl. Festival Boulevard Blok J A1 No.1 Lambang Sari Tambun Selatan Bekasi
RS Permata Cibubur	Jl. Alternatif Cibubur - Cileungsi No. 6A, Kec. Jati Sampurna, Bekasi
RS Karya Medika II	Jl. Sultan Hasanuddin No.63 Kec. Tambun Selatan
RSIA Mitra Medika	Jl. Desa Jatiwangi Cikedokan Kp. Kamurang
RS JATIMULYA	Jl. Jatimulya Raya No. 14 Bekasi Timur
RS HARAPAN MULIA	Jl. Raya Cibarusah No. 5 Bekasi
